DT,latitude,longitude,R,NIR,Fmask,Sensor
2017259T233639,63.2462262,179.0952475,0.08170000000000001,0.3033,128,S2B
2017259T233639,63.3337091,178.9979193,0.0674,0.22160000000000002,64,S2B
2017259T233639,63.2367396,179.0491019,0.07490000000000001,0.2388,128,S2B
2017259T233639,63.1908564,179.0553359,0.07680000000000001,0.21480000000000002,128,S2B
2017259T233639,63.1643479,178.994274,0.0685,0.2741,64,S2B
2017259T233639,63.1367844,179.041577,0.10930000000000001,0.23320000000000002,128,S2B
2018159T233651,63.0398979,179.1493163,0.2122,0.3143,192,S2A
2018162T234621,63.0398979,179.1493163,0.0854,0.22640000000000002,192,S2A
2018162T234621,63.2367396,179.0491019,0.0863,0.24710000000000001,192,S2A
2018164T233649,63.0398979,179.1493163,0.076,0.224,192,S2B
2018164T233649,63.2462262,179.0952475,0.0729,0.2554,128,S2B
2018164T233649,63.2367396,179.0491019,0.0893,0.23550000000000001,128,S2B
2018164T233649,63.1908564,179.0553359,0.0475,0.13720000000000002,192,S2B
2018167T234619,63.0398979,179.1493163,0.0703,0.2338,192,S2B
2018167T234619,63.2462262,179.0952475,0.0886,0.27840000000000004,192,S2B
2018167T234619,63.3337091,178.9979193,0.048600000000000004,0.17420000000000002,192,S2B
2018167T234619,63.2367396,179.0491019,0.0853,0.2675,192,S2B
2018167T234619,63.1908564,179.0553359,0.056400000000000006,0.1492,192,S2B
2018167T234619,63.1643479,178.994274,0.1564,0.32080000000000003,128,S2B
2018169T233651,63.0398979,179.1493163,0.0942,0.2831,192,S2A
2018169T233651,63.2462262,179.0952475,0.1653,0.3443,192,S2A
2018169T233651,63.1908564,179.0553359,0.06670000000000001,0.2068,192,S2A
2018169T233651,63.1643479,178.994274,0.1558,0.3144,192,S2A
2018172T234621,63.1745585,179.132383,0.0071,0.11460000000000001,192,S2A
2018172T234621,63.2462262,179.0952475,0.0772,0.2742,64,S2A
2018172T234621,63.3337091,178.9979193,0.0483,0.17120000000000002,128,S2A
2018172T234621,63.2367396,179.0491019,0.0713,0.2864,64,S2A
2018172T234621,63.1643479,178.994274,0.0395,0.1867,192,S2A
2018177T234619,63.0398979,179.1493163,0.0651,0.25680000000000003,64,S2B
2018177T234619,63.1745585,179.132383,0.065,0.23370000000000002,64,S2B
2018177T234619,63.2462262,179.0952475,0.061000000000000006,0.2882,64,S2B
2018177T234619,63.3337091,178.9979193,0.058800000000000005,0.1837,64,S2B
2018177T234619,63.2367396,179.0491019,0.0625,0.29100000000000004,64,S2B
2018177T234619,63.1908564,179.0553359,0.055600000000000004,0.1772,64,S2B
2018177T234619,63.1643479,178.994274,0.0726,0.2947,128,S2B
2018179T233651,63.0398979,179.1493163,0.07100000000000001,0.2777,128,S2A
2018179T233651,63.2462262,179.0952475,0.048400000000000006,0.2467,64,S2A
2018179T233651,63.3337091,178.9979193,0.0695,0.1854,64,S2A
2018179T233651,63.2367396,179.0491019,0.0398,0.2368,64,S2A
2018184T233649,63.0398979,179.1493163,0.06470000000000001,0.2816,64,S2B
2018184T233649,63.1745585,179.132383,0.053700000000000005,0.26230000000000003,64,S2B
2018184T233649,63.2462262,179.0952475,0.046,0.3371,64,S2B
2018184T233649,63.1778561,179.1682067,0.033,0.29500000000000004,64,S2B
2018184T233649,63.3337091,178.9979193,0.0565,0.198,64,S2B
2018184T233649,63.2367396,179.0491019,0.0473,0.3381,64,S2B
2018184T233649,63.1908564,179.0553359,0.0475,0.2069,64,S2B
2018184T233649,63.1643479,178.994274,0.046900000000000004,0.3441,64,S2B
2018184T233649,63.1367844,179.041577,0.06420000000000001,0.1355,64,S2B
2018189T233651,63.0398979,179.1493163,0.0673,0.2877,64,S2A
2018189T233651,63.1745585,179.132383,0.050100000000000006,0.2988,64,S2A
2018189T233651,63.2462262,179.0952475,0.050800000000000005,0.3665,64,S2A
2018189T233651,63.1778561,179.1682067,0.0323,0.30960000000000004,64,S2A
2018189T233651,63.3337091,178.9979193,0.0529,0.2086,192,S2A
2018189T233651,63.2367396,179.0491019,0.0417,0.3554,64,S2A
2018189T233651,63.1908564,179.0553359,0.0444,0.2217,64,S2A
2018189T233651,63.1643479,178.994274,0.040400000000000005,0.36760000000000004,64,S2A
2018189T233651,63.1367844,179.041577,0.059800000000000006,0.155,64,S2A
2018197T234619,63.0398979,179.1493163,0.0613,0.2872,64,S2B
2018197T234619,63.1745585,179.132383,0.0426,0.31320000000000003,64,S2B
2018197T234619,63.2462262,179.0952475,0.0443,0.3517,64,S2B
2018197T234619,63.1778561,179.1682067,0.0284,0.3401,64,S2B
2018197T234619,63.3337091,178.9979193,0.0599,0.20750000000000002,64,S2B
2018197T234619,63.2367396,179.0491019,0.0409,0.3447,64,S2B
2018197T234619,63.1908564,179.0553359,0.0417,0.22440000000000002,64,S2B
2018197T234619,63.1643479,178.994274,0.0368,0.3884,64,S2B
2018197T234619,63.1367844,179.041577,0.051500000000000004,0.2088,128,S2B
2018199T233651,63.0398979,179.1493163,0.0683,0.2921,64,S2A
2018199T233651,63.1745585,179.132383,0.0502,0.3829,128,S2A
2018199T233651,63.1908564,179.0553359,0.051000000000000004,0.2687,192,S2A
2018199T233651,63.1367844,179.041577,0.0644,0.2995,192,S2A
2018219T233651,63.2462262,179.0952475,0.05,0.4295,64,S2A
2018219T233651,63.3337091,178.9979193,0.0629,0.2515,64,S2A
2018219T233651,63.2367396,179.0491019,0.027600000000000003,0.26890000000000003,64,S2A
2018227T234619,63.0398979,179.1493163,0.0621,0.2836,192,S2B
2018227T234619,63.1745585,179.132383,0.0437,0.3078,192,S2B
2018227T234619,63.2462262,179.0952475,0.047400000000000005,0.3281,192,S2B
2018227T234619,63.1778561,179.1682067,0.0318,0.31770000000000004,192,S2B
2018227T234619,63.3337091,178.9979193,0.062,0.20420000000000002,192,S2B
2018227T234619,63.2367396,179.0491019,0.042,0.319,192,S2B
2018227T234619,63.1908564,179.0553359,0.0429,0.22760000000000002,192,S2B
2018227T234619,63.1643479,178.994274,0.041600000000000005,0.3683,192,S2B
2018227T234619,63.1367844,179.041577,0.0521,0.2647,192,S2B
2018229T233651,63.0398979,179.1493163,0.0636,0.2798,128,S2A
2018229T233651,63.1745585,179.132383,0.0463,0.3296,192,S2A
2018229T233651,63.2462262,179.0952475,0.0495,0.3569,128,S2A
2018229T233651,63.1778561,179.1682067,0.0284,0.3578,192,S2A
2018229T233651,63.3337091,178.9979193,0.0623,0.2275,64,S2A
2018229T233651,63.2367396,179.0491019,0.0422,0.3282,128,S2A
2018229T233651,63.1908564,179.0553359,0.046,0.24860000000000002,128,S2A
2018229T233651,63.1643479,178.994274,0.0449,0.3875,128,S2A
2018229T233651,63.1367844,179.041577,0.060500000000000005,0.27340000000000003,192,S2A
2018244T233639,63.0398979,179.1493163,0.0656,0.2701,64,S2B
2018244T233639,63.1745585,179.132383,0.0444,0.3168,64,S2B
2018244T233639,63.2462262,179.0952475,0.053700000000000005,0.3507,64,S2B
2018244T233639,63.1778561,179.1682067,0.0244,0.3189,64,S2B
2018244T233639,63.3337091,178.9979193,0.0543,0.2172,64,S2B
2018244T233639,63.2367396,179.0491019,0.049600000000000005,0.3136,64,S2B
2018244T233639,63.1908564,179.0553359,0.043300000000000005,0.22790000000000002,64,S2B
2018244T233639,63.1643479,178.994274,0.0351,0.3814,64,S2B
2018244T233639,63.1367844,179.041577,0.0543,0.24980000000000002,64,S2B
2018249T233651,63.0398979,179.1493163,0.0813,0.2843,192,S2A
2018249T233651,63.1745585,179.132383,0.0509,0.31220000000000003,64,S2A
2018249T233651,63.2462262,179.0952475,0.06380000000000001,0.3302,64,S2A
2018249T233651,63.1778561,179.1682067,0.0247,0.30310000000000004,64,S2A
2018249T233651,63.3337091,178.9979193,0.0557,0.2076,64,S2A
2018249T233651,63.2367396,179.0491019,0.057100000000000005,0.27340000000000003,64,S2A
2018249T233651,63.1908564,179.0553359,0.0531,0.22760000000000002,128,S2A
2018249T233651,63.1643479,178.994274,0.0472,0.365,64,S2A
2018252T234621,63.0398979,179.1493163,0.07680000000000001,0.256,64,S2A
2018252T234621,63.1745585,179.132383,0.060200000000000004,0.3161,64,S2A
2018252T234621,63.2462262,179.0952475,0.0734,0.34890000000000004,64,S2A
2018252T234621,63.1778561,179.1682067,0.024300000000000002,0.31870000000000004,64,S2A
2018252T234621,63.3337091,178.9979193,0.056100000000000004,0.22590000000000002,64,S2A
2018252T234621,63.2367396,179.0491019,0.0673,0.2887,64,S2A
2018252T234621,63.1908564,179.0553359,0.0523,0.21280000000000002,64,S2A
2018252T234621,63.1643479,178.994274,0.0494,0.36000000000000004,64,S2A
2018252T234621,63.1367844,179.041577,0.0758,0.2417,64,S2A
2018267T234619,63.3337091,178.9979193,0.0631,0.24930000000000002,64,S2B
2019154T233651,63.1908564,179.0553359,0.6507000000000001,0.6798000000000001,192,S2A
2019154T233651,63.1367844,179.041577,0.5688,0.5675,192,S2A
2019157T234621,63.2462262,179.0952475,0.26730000000000004,0.3516,192,S2A
2019159T233659,63.0398979,179.1493163,0.0789,0.22990000000000002,128,S2B
2019159T233659,63.1745585,179.132383,0.050800000000000005,0.24330000000000002,192,S2B
2019159T233659,63.2462262,179.0952475,0.0791,0.251,64,S2B
2019159T233659,63.3337091,178.9979193,0.0975,0.1922,64,S2B
2019159T233659,63.2367396,179.0491019,0.0932,0.2275,128,S2B
2019159T233659,63.1908564,179.0553359,0.060200000000000004,0.15610000000000002,128,S2B
2019159T233659,63.1643479,178.994274,0.1585,0.2817,128,S2B
2019162T234629,63.0398979,179.1493163,0.07250000000000001,0.2351,128,S2B
2019162T234629,63.1745585,179.132383,0.056900000000000006,0.24680000000000002,192,S2B
2019162T234629,63.2462262,179.0952475,0.0703,0.2592,128,S2B
2019162T234629,63.3337091,178.9979193,0.09230000000000001,0.226,192,S2B
2019162T234629,63.2367396,179.0491019,0.0847,0.2411,64,S2B
2019162T234629,63.1908564,179.0553359,0.0603,0.16240000000000002,64,S2B
2019162T234629,63.1643479,178.994274,0.09340000000000001,0.2511,128,S2B
2019164T233651,63.0398979,179.1493163,0.07440000000000001,0.2444,128,S2A
2019164T233651,63.1745585,179.132383,0.061000000000000006,0.2616,64,S2A
2019164T233651,63.2462262,179.0952475,0.0751,0.2601,64,S2A
2019164T233651,63.3337091,178.9979193,0.0712,0.1794,64,S2A
2019164T233651,63.2367396,179.0491019,0.0741,0.254,64,S2A
2019164T233651,63.1908564,179.0553359,0.0631,0.18530000000000002,64,S2A
2019164T233651,63.1643479,178.994274,0.06520000000000001,0.2717,128,S2A
2019167T234631,63.0398979,179.1493163,0.0673,0.25520000000000004,64,S2A
2019167T234631,63.1745585,179.132383,0.0463,0.28450000000000003,192,S2A
2019167T234631,63.2462262,179.0952475,0.0648,0.2867,64,S2A
2019167T234631,63.1778561,179.1682067,0.0678,0.2752,192,S2A
2019167T234631,63.3337091,178.9979193,0.0653,0.18380000000000002,64,S2A
2019167T234631,63.2367396,179.0491019,0.0592,0.281,64,S2A
2019167T234631,63.1908564,179.0553359,0.061500000000000006,0.2144,64,S2A
2019167T234631,63.1643479,178.994274,0.0488,0.31820000000000004,128,S2A
2019169T233659,63.0398979,179.1493163,0.0698,0.2599,128,S2B
2019169T233659,63.1745585,179.132383,0.050800000000000005,0.2886,128,S2B
2019169T233659,63.2462262,179.0952475,0.058100000000000006,0.29150000000000004,64,S2B
2019169T233659,63.1778561,179.1682067,0.0414,0.26580000000000004,128,S2B
2019169T233659,63.3337091,178.9979193,0.0708,0.18960000000000002,128,S2B
2019169T233659,63.2367396,179.0491019,0.061200000000000004,0.3007,64,S2B
2019169T233659,63.1908564,179.0553359,0.0591,0.2177,64,S2B
2019169T233659,63.1643479,178.994274,0.046400000000000004,0.33440000000000003,128,S2B
2019169T233659,63.1367844,179.041577,0.0849,0.1446,128,S2B
2019172T234629,63.0398979,179.1493163,0.06420000000000001,0.2717,128,S2B
2019172T234629,63.1745585,179.132383,0.0443,0.3184,64,S2B
2019172T234629,63.2462262,179.0952475,0.049800000000000004,0.3309,128,S2B
2019172T234629,63.1778561,179.1682067,0.031100000000000003,0.30060000000000003,128,S2B
2019172T234629,63.2367396,179.0491019,0.0521,0.3331,64,S2B
2019172T234629,63.1908564,179.0553359,0.057800000000000004,0.22920000000000001,64,S2B
2019172T234629,63.1643479,178.994274,0.0409,0.36660000000000004,128,S2B
2019172T234629,63.1367844,179.041577,0.0632,0.1477,128,S2B
2019182T234629,63.0398979,179.1493163,0.0613,0.2805,128,S2B
2019182T234629,63.1745585,179.132383,0.0456,0.3421,128,S2B
2019182T234629,63.2462262,179.0952475,0.0485,0.3423,128,S2B
2019182T234629,63.1778561,179.1682067,0.0334,0.32630000000000003,128,S2B
2019182T234629,63.3337091,178.9979193,0.0636,0.2021,64,S2B
2019182T234629,63.2367396,179.0491019,0.0485,0.3356,128,S2B
2019182T234629,63.1908564,179.0553359,0.0538,0.2474,128,S2B
2019182T234629,63.1643479,178.994274,0.0436,0.38780000000000003,128,S2B
2019182T234629,63.1367844,179.041577,0.0584,0.20770000000000002,192,S2B
2019184T233651,63.0398979,179.1493163,0.0653,0.2791,192,S2A
2019184T233651,63.1745585,179.132383,0.0466,0.3226,192,S2A
2019184T233651,63.2462262,179.0952475,0.0565,0.3033,192,S2A
2019184T233651,63.1778561,179.1682067,0.0398,0.31470000000000004,192,S2A
2019184T233651,63.3337091,178.9979193,0.0687,0.1887,192,S2A
2019184T233651,63.2367396,179.0491019,0.053000000000000005,0.3034,192,S2A
2019184T233651,63.1908564,179.0553359,0.0621,0.2535,192,S2A
2019184T233651,63.1643479,178.994274,0.051500000000000004,0.3683,192,S2A
2019184T233651,63.1367844,179.041577,0.050300000000000004,0.24700000000000003,192,S2A
2019187T234631,63.1745585,179.132383,0.045200000000000004,0.383,128,S2A
2019187T234631,63.2462262,179.0952475,0.047900000000000005,0.3844,64,S2A
2019187T234631,63.1778561,179.1682067,0.045700000000000005,0.3528,64,S2A
2019187T234631,63.1908564,179.0553359,0.0521,0.262,64,S2A
2019187T234631,63.1643479,178.994274,0.0395,0.41350000000000003,64,S2A
2019187T234631,63.1367844,179.041577,0.0594,0.25,128,S2A
2019189T233659,63.0398979,179.1493163,0.0663,0.30510000000000004,192,S2B
2019189T233659,63.1745585,179.132383,0.045200000000000004,0.3436,192,S2B
2019189T233659,63.2462262,179.0952475,0.0511,0.3458,128,S2B
2019189T233659,63.1778561,179.1682067,0.0366,0.33230000000000004,192,S2B
2019189T233659,63.3337091,178.9979193,0.0688,0.2189,64,S2B
2019189T233659,63.2367396,179.0491019,0.041800000000000004,0.31170000000000003,64,S2B
2019189T233659,63.1908564,179.0553359,0.0487,0.2311,192,S2B
2019189T233659,63.1643479,178.994274,0.046900000000000004,0.3924,192,S2B
2019192T234629,63.0398979,179.1493163,0.062200000000000005,0.2913,128,S2B
2019192T234629,63.1745585,179.132383,0.0429,0.34540000000000004,192,S2B
2019192T234629,63.2462262,179.0952475,0.047900000000000005,0.35000000000000003,192,S2B
2019192T234629,63.1778561,179.1682067,0.0308,0.3466,192,S2B
2019192T234629,63.3337091,178.9979193,0.0634,0.20700000000000002,64,S2B
2019192T234629,63.1908564,179.0553359,0.048600000000000004,0.2472,128,S2B
2019192T234629,63.1643479,178.994274,0.0414,0.3975,128,S2B
2019192T234629,63.1367844,179.041577,0.056100000000000004,0.26030000000000003,192,S2B
2019207T234631,63.1367844,179.041577,0.0718,0.3416,192,S2A
2019212T234629,63.1745585,179.132383,0.0402,0.3262,128,S2B
2019212T234629,63.2462262,179.0952475,0.0519,0.35950000000000004,128,S2B
2019212T234629,63.1778561,179.1682067,0.030100000000000002,0.3362,192,S2B
2019212T234629,63.3337091,178.9979193,0.055900000000000005,0.22540000000000002,64,S2B
2019212T234629,63.2367396,179.0491019,0.0458,0.33840000000000003,192,S2B
2019212T234629,63.1908564,179.0553359,0.055200000000000006,0.276,192,S2B
2019212T234629,63.1643479,178.994274,0.0386,0.3659,192,S2B
2019212T234629,63.1367844,179.041577,0.0574,0.2711,192,S2B
2019217T234631,63.0398979,179.1493163,0.065,0.2993,192,S2A
2019217T234631,63.3337091,178.9979193,0.057,0.203,192,S2A
2019217T234631,63.2367396,179.0491019,0.0575,0.36610000000000004,192,S2A
2019217T234631,63.1367844,179.041577,0.058100000000000006,0.2953,192,S2A
2019232T234629,63.0398979,179.1493163,0.061500000000000006,0.2752,64,S2B
2019232T234629,63.1745585,179.132383,0.043500000000000004,0.3418,64,S2B
2019232T234629,63.2462262,179.0952475,0.048,0.35760000000000003,64,S2B
2019232T234629,63.1778561,179.1682067,0.0275,0.3225,64,S2B
2019232T234629,63.3337091,178.9979193,0.056600000000000004,0.21980000000000002,64,S2B
2019232T234629,63.2367396,179.0491019,0.04,0.32980000000000004,64,S2B
2019232T234629,63.1908564,179.0553359,0.0456,0.2506,64,S2B
2019232T234629,63.1643479,178.994274,0.0347,0.4032,64,S2B
2019232T234629,63.1367844,179.041577,0.0511,0.2682,64,S2B
2019237T234621,63.0398979,179.1493163,0.0656,0.2763,64,S2A
2019237T234621,63.1745585,179.132383,0.0446,0.34440000000000004,128,S2A
2019237T234621,63.2462262,179.0952475,0.055400000000000005,0.3612,64,S2A
2019237T234621,63.1778561,179.1682067,0.0238,0.3355,64,S2A
2019237T234621,63.3337091,178.9979193,0.0618,0.23,64,S2A
2019237T234621,63.2367396,179.0491019,0.049600000000000005,0.3256,64,S2A
2019237T234621,63.1908564,179.0553359,0.0563,0.2577,128,S2A
2019237T234621,63.1643479,178.994274,0.0438,0.3869,64,S2A
2019237T234621,63.1367844,179.041577,0.0664,0.28140000000000004,128,S2A
2019239T233659,63.3337091,178.9979193,0.0585,0.1865,128,S2B
2019239T233659,63.2367396,179.0491019,0.056400000000000006,0.3678,192,S2B
2019239T233659,63.1908564,179.0553359,0.058800000000000005,0.3146,192,S2B
2019239T233659,63.1643479,178.994274,0.0426,0.3881,192,S2B
2019249T233649,63.0398979,179.1493163,0.0757,0.29410000000000003,192,S2B
2019249T233649,63.1778561,179.1682067,0.020900000000000002,0.3083,192,S2B
2019249T233649,63.1908564,179.0553359,0.0568,0.22610000000000002,128,S2B
2019249T233649,63.1643479,178.994274,0.0434,0.39690000000000003,128,S2B
2019249T233649,63.1367844,179.041577,0.055400000000000005,0.25620000000000004,192,S2B
2019262T234619,63.2462262,179.0952475,0.08610000000000001,0.2871,192,S2B
2019262T234619,63.3337091,178.9979193,0.0597,0.2228,64,S2B
2019262T234619,63.2367396,179.0491019,0.08080000000000001,0.2841,64,S2B
2019262T234619,63.1908564,179.0553359,0.014,0.0709,192,S2B
2019262T234619,63.1643479,178.994274,0.0541,0.18960000000000002,192,S2B
2019264T233651,63.2462262,179.0952475,0.0563,0.25020000000000003,128,S2A
2019264T233651,63.1778561,179.1682067,0.053500000000000006,0.2928,192,S2A
2019264T233651,63.3337091,178.9979193,0.07,0.24550000000000002,64,S2A
2019267T234621,63.0398979,179.1493163,0.0439,0.1056,128,S2A
2019267T234621,63.2462262,179.0952475,0.0734,0.2716,64,S2A
2019267T234621,63.1778561,179.1682067,0.0238,0.1632,128,S2A
2019267T234621,63.3337091,178.9979193,0.062,0.2131,64,S2A
2019267T234621,63.2367396,179.0491019,0.062400000000000004,0.20900000000000002,64,S2A
2019267T234621,63.1908564,179.0553359,0.0693,0.1827,64,S2A
2019267T234621,63.1643479,178.994274,0.0664,0.2696,64,S2A
2019272T234619,63.0398979,179.1493163,0.0526,0.1531,64,S2B
2019272T234619,63.1745585,179.132383,0.0519,0.2526,64,S2B
2019272T234619,63.2462262,179.0952475,0.06810000000000001,0.26230000000000003,64,S2B
2019272T234619,63.1778561,179.1682067,0.032,0.1699,64,S2B
2019272T234619,63.3337091,178.9979193,0.0587,0.2116,64,S2B
2019272T234619,63.2367396,179.0491019,0.0597,0.19190000000000002,64,S2B
2019272T234619,63.1908564,179.0553359,0.0656,0.16820000000000002,64,S2B
2019272T234619,63.1643479,178.994274,0.0629,0.2359,64,S2B
2020154T233649,63.0398979,179.1493163,0.0751,0.2096,192,S2B
2020154T233649,63.2367396,179.0491019,0.1168,0.22820000000000001,64,S2B
2020157T234629,63.1908564,179.0553359,0.3025,0.3603,192,S2B
2020159T233701,63.0398979,179.1493163,0.08900000000000001,0.2379,192,S2A
2020159T233701,63.2367396,179.0491019,0.07010000000000001,0.21330000000000002,192,S2A
2020159T233701,63.1908564,179.0553359,0.047900000000000005,0.1534,192,S2A
2020162T234631,63.0398979,179.1493163,0.0738,0.2214,192,S2A
2020162T234631,63.1745585,179.132383,0.0669,0.2503,192,S2A
2020162T234631,63.2462262,179.0952475,0.07390000000000001,0.25680000000000003,192,S2A
2020162T234631,63.3337091,178.9979193,0.0239,0.0988,192,S2A
2020162T234631,63.2367396,179.0491019,0.076,0.2434,128,S2A
2020162T234631,63.1908564,179.0553359,0.062200000000000005,0.17020000000000002,128,S2A
2020162T234631,63.1643479,178.994274,0.1206,0.2869,128,S2A
2020164T233649,63.0398979,179.1493163,0.07440000000000001,0.2273,128,S2B
2020164T233649,63.1745585,179.132383,0.0514,0.2553,192,S2B
2020164T233649,63.2462262,179.0952475,0.0704,0.26380000000000003,128,S2B
2020164T233649,63.3337091,178.9979193,0.044500000000000005,0.1542,192,S2B
2020164T233649,63.2367396,179.0491019,0.0746,0.2536,64,S2B
2020164T233649,63.1908564,179.0553359,0.058,0.1638,64,S2B
2020164T233649,63.1643479,178.994274,0.1216,0.28400000000000003,128,S2B
2020167T234629,63.0398979,179.1493163,0.0709,0.2326,64,S2B
2020167T234629,63.1745585,179.132383,0.056400000000000006,0.261,128,S2B
2020167T234629,63.2462262,179.0952475,0.06470000000000001,0.2761,64,S2B
2020167T234629,63.3337091,178.9979193,0.0393,0.16240000000000002,192,S2B
2020167T234629,63.2367396,179.0491019,0.0648,0.2672,64,S2B
2020167T234629,63.1908564,179.0553359,0.0543,0.1723,64,S2B
2020167T234629,63.1643479,178.994274,0.0854,0.2817,128,S2B
2020167T234629,63.1367844,179.041577,0.0834,0.1391,128,S2B
2020169T233701,63.0398979,179.1493163,0.0724,0.2431,64,S2A
2020169T233701,63.1745585,179.132383,0.054200000000000005,0.28350000000000003,128,S2A
2020169T233701,63.2462262,179.0952475,0.0661,0.2894,64,S2A
2020169T233701,63.1778561,179.1682067,0.10260000000000001,0.2518,128,S2A
2020169T233701,63.3337091,178.9979193,0.048100000000000004,0.16140000000000002,128,S2A
2020169T233701,63.2367396,179.0491019,0.054700000000000006,0.2867,64,S2A
2020169T233701,63.1908564,179.0553359,0.0572,0.1907,64,S2A
2020169T233701,63.1643479,178.994274,0.057,0.2931,128,S2A
2020169T233701,63.1367844,179.041577,0.0771,0.1433,64,S2A
2020172T234631,63.0398979,179.1493163,0.0661,0.24810000000000001,64,S2A
2020172T234631,63.1745585,179.132383,0.0402,0.3018,128,S2A
2020172T234631,63.2462262,179.0952475,0.054400000000000004,0.32030000000000003,64,S2A
2020172T234631,63.1778561,179.1682067,0.049800000000000004,0.2544,128,S2A
2020172T234631,63.3337091,178.9979193,0.0463,0.1638,64,S2A
2020172T234631,63.2367396,179.0491019,0.0489,0.3048,64,S2A
2020172T234631,63.1908564,179.0553359,0.0536,0.2058,64,S2A
2020172T234631,63.1643479,178.994274,0.049600000000000005,0.32280000000000003,64,S2A
2020172T234631,63.1367844,179.041577,0.0758,0.1547,64,S2A
2020192T234631,63.0398979,179.1493163,0.066,0.28240000000000004,64,S2A
2020192T234631,63.1745585,179.132383,0.026600000000000002,0.2101,192,S2A
2020192T234631,63.2462262,179.0952475,0.0536,0.3405,128,S2A
2020192T234631,63.1778561,179.1682067,0.023700000000000002,0.25420000000000004,128,S2A
2020192T234631,63.3337091,178.9979193,0.0695,0.1993,64,S2A
2020192T234631,63.2367396,179.0491019,0.0437,0.33540000000000003,64,S2A
2020192T234631,63.1908564,179.0553359,0.0541,0.24750000000000003,64,S2A
2020192T234631,63.1643479,178.994274,0.0492,0.37920000000000004,128,S2A
2020192T234631,63.1367844,179.041577,0.055600000000000004,0.25620000000000004,128,S2A
2020197T234629,63.0398979,179.1493163,0.0641,0.27240000000000003,64,S2B
2020197T234629,63.1745585,179.132383,0.0425,0.33,64,S2B
2020197T234629,63.2462262,179.0952475,0.045000000000000005,0.3421,64,S2B
2020197T234629,63.1778561,179.1682067,0.0281,0.31970000000000004,64,S2B
2020197T234629,63.3337091,178.9979193,0.0553,0.196,64,S2B
2020197T234629,63.2367396,179.0491019,0.0405,0.328,64,S2B
2020197T234629,63.1908564,179.0553359,0.046,0.22030000000000002,64,S2B
2020197T234629,63.1643479,178.994274,0.0375,0.3895,64,S2B
2020197T234629,63.1367844,179.041577,0.055600000000000004,0.2549,64,S2B
2020199T233651,63.0398979,179.1493163,0.046,0.18730000000000002,64,S2A
2020199T233651,63.1745585,179.132383,0.043500000000000004,0.3246,64,S2A
2020199T233651,63.2462262,179.0952475,0.0509,0.3519,64,S2A
2020199T233651,63.1778561,179.1682067,0.031,0.3471,64,S2A
2020199T233651,63.2367396,179.0491019,0.0403,0.3396,64,S2A
2020199T233651,63.1908564,179.0553359,0.037700000000000004,0.1988,128,S2A
2020202T234631,63.0398979,179.1493163,0.06570000000000001,0.2838,64,S2A
2020202T234631,63.1778561,179.1682067,0.0264,0.3668,64,S2A
2020202T234631,63.3337091,178.9979193,0.15330000000000002,0.2746,192,S2A
2020202T234631,63.1643479,178.994274,0.0414,0.3936,64,S2A
2020202T234631,63.1367844,179.041577,0.061000000000000006,0.2727,64,S2A
2020204T233649,63.0398979,179.1493163,0.06620000000000001,0.28,64,S2B
2020204T233649,63.1745585,179.132383,0.0427,0.3367,64,S2B
2020204T233649,63.2462262,179.0952475,0.043000000000000003,0.3483,64,S2B
2020204T233649,63.1778561,179.1682067,0.024900000000000002,0.3301,64,S2B
2020204T233649,63.3337091,178.9979193,0.0472,0.2029,128,S2B
2020204T233649,63.2367396,179.0491019,0.0356,0.3304,64,S2B
2020204T233649,63.1908564,179.0553359,0.0412,0.2232,64,S2B
2020204T233649,63.1643479,178.994274,0.0307,0.4038,64,S2B
2020204T233649,63.1367844,179.041577,0.057800000000000004,0.2666,64,S2B
2020207T234629,63.0398979,179.1493163,0.061200000000000004,0.29710000000000003,192,S2B
2020207T234629,63.1745585,179.132383,0.0453,0.336,192,S2B
2020207T234629,63.2462262,179.0952475,0.06430000000000001,0.3341,192,S2B
2020207T234629,63.1778561,179.1682067,0.0327,0.3385,192,S2B
2020207T234629,63.3337091,178.9979193,0.07490000000000001,0.1776,192,S2B
2020207T234629,63.2367396,179.0491019,0.0538,0.3468,192,S2B
2020207T234629,63.1908564,179.0553359,0.0636,0.27140000000000003,192,S2B
2020207T234629,63.1643479,178.994274,0.0512,0.3798,192,S2B
2020207T234629,63.1367844,179.041577,0.06520000000000001,0.2788,192,S2B
2020209T233651,63.0398979,179.1493163,0.0694,0.2817,192,S2A
2020209T233651,63.1745585,179.132383,0.0441,0.33190000000000003,128,S2A
2020209T233651,63.2462262,179.0952475,0.0512,0.3467,64,S2A
2020209T233651,63.1778561,179.1682067,0.029,0.3292,128,S2A
2020209T233651,63.3337091,178.9979193,0.060200000000000004,0.2041,64,S2A
2020209T233651,63.2367396,179.0491019,0.0417,0.3295,64,S2A
2020209T233651,63.1908564,179.0553359,0.0505,0.23670000000000002,64,S2A
2020209T233651,63.1643479,178.994274,0.0397,0.40140000000000003,64,S2A
2020209T233651,63.1367844,179.041577,0.0636,0.2707,128,S2A
2020217T234629,63.0398979,179.1493163,0.0731,0.30760000000000004,64,S2B
2020217T234629,63.1745585,179.132383,0.0407,0.3451,128,S2B
2020217T234629,63.1778561,179.1682067,0.0256,0.3564,64,S2B
2020217T234629,63.3337091,178.9979193,0.0629,0.2519,64,S2B
